META,PMID,AUTHOR,YEAR,AgeR,AgeC,SexR,SexC,HanR,HanC,PreR,PreC,CNSR,CNSC,NeuR,NeuC,MedR,MedC,RepR,RepC,EleR,EleC,TarR,TarC,PriR,PriC,NonR,NonC,CoiR,CoiC,OriR,OriC,CurR,CurC,LocR,LocC,StiR,StiC,IntR,IntC,PulR,PulC,HotR,HotC,MEPR,MEPC,DayR,DayC,AttR,AttC,ThrR,ThrC,NumR,NumC,TesR,TesC,ConR,ConC,ISIR,ISIC,MeaR,MeaC,UncR,UncC,TOT,NUMR,NUMC,SUMR,SUMC,PERCR,PERCC,R1R,R1C,R2R,R2C,PERCAG,PERCCH,AC1,AC95U,AC95L,KAPPA,KAPU,KAPL
BAI 2022,25201815,Wang ,2014,1,NAN,1,NAN,0,NAN,0,NAN,0,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,76.0,25,0,19,0,76.0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
BAI 2022,24422912,Wang ,2014,1,NAN,1,NAN,0,NAN,0,NAN,0,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,0,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,72.0,25,0,18,0,72.0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
BAI 2022,26351545,Blesneag ,2015,1,NAN,1,NAN,0,NAN,0,NAN,0,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,0,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,72.0,25,0,18,0,72.0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
BAI 2022,25828427,Ludemann-Podubecka ,2015,1,NAN,1,NAN,1,NAN,0,NAN,0,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,0,NAN,1,NAN,0,NAN,1,NAN,0,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,76.0,25,0,19,0,76.0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
BAI 2022,26060584,Mello ,2015,1,NAN,1,NAN,1,NAN,0,NAN,0,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,0,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,1,NAN,0,NAN,1,NAN,0,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,75.0,28,0,21,0,75.0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
BAI 2022,10.5958/0973-5674.2015.00025.8,Srikumari ,2015,1,NAN,0,NAN,0,NAN,0,NAN,0,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,0,NAN,1,NAN,1,NAN,0,NAN,0,NAN,0,NAN,1,NAN,0,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,48.0,25,0,12,0,48.0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
BAI 2022,27425785,Du ,2016,1,NAN,1,NAN,0,NAN,0,NAN,0,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,0,NAN,1,NAN,1,NAN,0,NAN,0,NAN,0,NAN,1,NAN,0,NAN,1,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,60.0,25,0,15,0,60.0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
BAI 2022,26778719,Du ,2016,1,NAN,1,NAN,0,NAN,0,NAN,0,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,0,NAN,0,NAN,1,NAN,1,NAN,0,NAN,1,NAN,0,NAN,1,NAN,0,NAN,1,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,60.0,25,0,15,0,60.0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
BAI 2022,26980614,Volz ,2016,1,NAN,1,NAN,1,NAN,0,NAN,0,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,88.0,25,0,22,0,88.0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
BAI 2022,28106573,Cha ,2017,1,NAN,1,NAN,0,NAN,0,NAN,1,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,80.0,25,0,20,0,80.0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
BAI 2022,28971620,Guan ,2017,1,NAN,1,NAN,0,NAN,0,NAN,0,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,1,NAN,0,NAN,0,NAN,0,NAN,1,NAN,0,NAN,1,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,60.0,25,0,15,0,60.0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
BAI 2022,29023249,Huang ,2018,1,NAN,1,NAN,0,NAN,0,NAN,0,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,0,NAN,0,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,68.0,25,0,17,0,68.0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
BAI 2022,29249365,Watanabe ,2018,1,NAN,1,NAN,0,NAN,0,NAN,1,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,0,NAN,0,NAN,1,NAN,1,NAN,0,NAN,0,NAN,0,NAN,1,NAN,0,NAN,0,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,56.0,25,0,14,0,56.0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
BAI 2022,30852696,Dos Santos ,2019,1,NAN,1,NAN,0,NAN,0,NAN,0,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,0,NAN,1,NAN,1,NAN,0,NAN,1,NAN,0,NAN,1,NAN,0,NAN,1,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,64.0,25,0,16,0,64.0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
BAI 2022,30527907,Du ,2019,1,NAN,1,NAN,0,NAN,0,NAN,1,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,0,NAN,0,NAN,1,NAN,0,NAN,0,NAN,0,NAN,0,NAN,1,NAN,0,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,48.0,25,0,12,0,48.0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
BAI 2022,10.5958/0976-5506.2019.02745.1,El-Tamawy ,2019,1,NAN,1,NAN,0,NAN,0,NAN,0,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,0,NAN,1,NAN,1,NAN,1,NAN,0,NAN,0,NAN,0,NAN,1,NAN,0,NAN,0,NAN,0,NAN,0,NAN,1,NAN,0,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,40.0,25,0,10,0,40.0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
BAI 2022,31227676,Neva ,2019,1,NAN,1,NAN,0,NAN,0,NAN,1,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,0,NAN,1,NAN,1,NAN,1,NAN,0,NAN,1,NAN,0,NAN,1,NAN,0,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,75.0,28,0,21,0,75.0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
BAI 2022,30586670,Wang ,2019,1,NAN,1,NAN,0,NAN,0,NAN,0,NAN,NAN,NAN,0,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,0,NAN,1,NAN,0,NAN,1,NAN,0,NAN,1,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,64.0,25,0,16,0,64.0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
BAI 2022,30354918,Zhang ,2019,1,NAN,1,NAN,0,NAN,0,NAN,0,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,0,NAN,0,NAN,1,NAN,0,NAN,0,NAN,1,NAN,0,NAN,1,NAN,0,NAN,1,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,52.0,25,0,13,0,52.0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
BAI 2022,32380449,Wang ,2020,1,NAN,1,NAN,0,NAN,0,NAN,1,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,0,NAN,1,NAN,1,NAN,0,NAN,1,NAN,0,NAN,1,NAN,0,NAN,1,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,68.0,25,0,17,0,68.0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
BAI 2022,10.1016/j.inat.2020.100670,Hassan ,2020,1,NAN,1,NAN,0,NAN,0,NAN,0,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,0,NAN,0,NAN,1,NAN,1,NAN,0,NAN,1,NAN,0,NAN,1,NAN,0,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,64.0,25,0,16,0,64.0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
BAI 2022,10.1177/0300060520928737,Ke ,2020,1,NAN,1,NAN,0,NAN,0,NAN,0,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,0,NAN,0,NAN,1,NAN,0,NAN,0,NAN,1,NAN,0,NAN,1,NAN,0,NAN,1,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,52.0,25,0,13,0,52.0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
BAI 2022,33222502,Gong ,2021,1,NAN,1,NAN,0,NAN,0,NAN,0,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,0,NAN,0,NAN,0,NAN,0,NAN,0,NAN,0,NAN,0,NAN,1,NAN,0,NAN,0,NAN,0,NAN,0,NAN,0,NAN,0,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,16.0,25,0,4,0,16.0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
GEFFRIE 2023,18028404,Valentin ,2008,1,NAN,1,NAN,0,NAN,1,NAN,NAN,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,0,NAN,0,NAN,0,NAN,1,NAN,1,NAN,1,NAN,NAN,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,61.5,13,0,8,0,61.5,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
GEFFRIE 2023,21726980,Del Felice,2011,1,NAN,1,NAN,1,NAN,1,NAN,NAN,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,NAN,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,92.3,13,0,12,0,92.3,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
GEFFRIE 2023,23642573,Julkunen ,2013,1,NAN,1,NAN,1,NAN,1,NAN,NAN,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,NAN,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,84.6,13,0,11,0,84.6,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
GEFFRIE 2023,25858773,Shafi ,2015,1,NAN,1,NAN,1,NAN,1,NAN,NAN,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,1,NAN,1,NAN,NAN,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,84.6,13,0,11,0,84.6,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
GEFFRIE 2023,27472537,Ter Braack ,2016,1,NAN,1,NAN,1,NAN,1,NAN,NAN,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,1,NAN,1,NAN,NAN,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,84.6,13,0,11,0,84.6,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
GEFFRIE 2023,28007469,Kimiskidis ,2017,1,NAN,1,NAN,0,NAN,1,NAN,NAN,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,NAN,NAN,0,NAN,1,NAN,1,NAN,1,NAN,1,NAN,NAN,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,NAN,NAN,NAN,NAN,1,NAN,NAN,NAN,NAN,NAN,69.2,13,0,9,0,69.2,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
GEFFRIE 2023,30875639,Bauer ,2019,1,NAN,1,NAN,1,NAN,1,NAN,NAN,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,NAN,NAN,1,NAN,0,NAN,1,NAN,0,NAN,0,NAN,NAN,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,66.7,12,0,8,0,66.7,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
GEFFRIE 2023,24741050,Premoli,2014,1,NAN,1,NAN,1,NAN,1,NAN,NAN,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,NAN,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,NAN,NAN,NAN,NAN,100.0,15,0,15,0,100.0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
GEFFRIE 2023,27808418,Premoli,2017,1,NAN,1,NAN,1,NAN,1,NAN,NAN,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,NAN,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,100.0,14,0,14,0,100.0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
GEFFRIE 2023,29572124,Premoli ,2018,1,NAN,1,NAN,1,NAN,1,NAN,NAN,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,0,NAN,0,NAN,1,NAN,1,NAN,1,NAN,0,NAN,NAN,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,NAN,NAN,NAN,NAN,80.0,15,0,12,0,80.0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
GEFFRIE 2023,30549127,Darmani ,2019,1,NAN,1,NAN,1,NAN,0,NAN,NAN,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,NAN,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,92.9,14,0,13,0,92.9,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
GEFFRIE 2023,31568714,Premoli ,2019,1,NAN,1,NAN,1,NAN,0,NAN,NAN,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,0,NAN,0,NAN,1,NAN,1,NAN,1,NAN,0,NAN,NAN,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,64.3,14,0,9,0,64.3,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
GEFFRIE 2023,33854132,Belardinelli ,2021,1,NAN,1,NAN,1,NAN,1,NAN,NAN,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,NAN,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,100.0,14,0,14,0,100.0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
GEFFRIE 2023,35028950,Ruijs ,2022,1,NAN,1,NAN,1,NAN,1,NAN,NAN,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,1,NAN,0,NAN,NAN,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,NAN,NAN,NAN,NAN,86.7,15,0,13,0,86.7,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,1697531,Amassian,1990,0,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,1,NAN,0,NAN,0,NAN,0,NAN,NAN,NAN,1,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,47.1,17,0,8,0,47.1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,2213581,Edgley,1990,1,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,0,NAN,1,NAN,0,NAN,1,NAN,1,NAN,1,NAN,0,NAN,0,NAN,0,NAN,NAN,NAN,1,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,41.2,17,0,7,0,41.2,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,15815325,Ghaly,1990,0,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,0,NAN,0,NAN,1,NAN,0,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,64.7,17,0,11,0,64.7,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,2133376,Ghaly,1990,0,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,0,NAN,0,NAN,1,NAN,0,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,64.7,17,0,11,0,64.7,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,15815338,Ghaly,1990,1,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,0,NAN,0,NAN,1,NAN,0,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,64.7,17,0,11,0,64.7,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,1819191,Budzinska,1991,1,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,0,NAN,0,NAN,1,NAN,0,NAN,1,NAN,0,NAN,0,NAN,0,NAN,NAN,NAN,1,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,41.2,17,0,7,0,41.2,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,15815379,Ghaly,1991,0,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,0,NAN,0,NAN,1,NAN,0,NAN,NAN,NAN,1,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,58.8,17,0,10,0,58.8,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,15815390,Ghaly,1991,0,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,1,NAN,1,NAN,0,NAN,0,NAN,1,NAN,0,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,64.7,17,0,11,0,64.7,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,1593464,Flament,1992,1,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,0,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,1,NAN,0,NAN,NAN,NAN,1,NAN,1,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,58.8,17,0,10,0,58.8,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
DE LIMA PARDINI 2023,1521613,Flament,1992,1,NAN,1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,NAN,1,NAN,NAN,NAN,NAN,NAN,0,NAN,1,NAN,1,NAN,1,NAN,1,NAN,1,NAN,0,NAN,0,NAN,0,NAN,NAN,NAN,1,NAN,0,NAN,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,0,NAN,52.9,17,0,9,0,52.9,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
